uri,title,author,avail_date,digi_pub_date,citation_date,description,pages,language,publisher,rights,classification,keywords,keywords,en_title
http://dli.ernet.in/kanaja/handle/2015/554356,ಸಾಹಿತ್ಯರತ್ನ ಸಂಪುಟ,ಡಾ.ಎನ್ .ಎಸ್ .ಲಕ್ಷ್ಮೀನಾರಾಯಣ ಭಟ್ಟ,2017-03-15T11:14:37Z,14-03-2017,18/09/2004,"ನಂಬಿದರೆ ನಂಬಿ, ಬಿಟ್ಟರೆ ಬಿಡಿ. ಕನ್ನಡ ಕೃತಿಯೊಂದಕ್ಕೆ ಮೊದಲು ಡಾಕ್ಟರೇಟ್  ಬಂದದ್ದು ನೂರ ಏಳು ವರ್ಷಗಳ ಹಿಂದೆ.",350,Kannada,ಆಡಳಿತ ಅಧಿಕಾರಿಗಳು ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ವ್ಯಕ್ತಿ ಚಿತ್ರಣ,ಸಾಹಿತ್ಯರತ್ನ ಸಂಪುಟ,ಡಾ.ಎನ್ .ಎಸ್ .ಲಕ್ಷ್ಮೀನಾರಾಯಣ ಭಟ್ಟ ಆಡಳಿತ ಅಧಿಕಾರಿಗಳು ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,Sahithyaratna Samputa
http://dli.ernet.in/kanaja/handle/2015/554358,ಕರ್ನಾಟಕ ನಾಣ್ಯ ಪರಂಪರೆ,ಎ.ವಿ.ನರಸಿಂಹಮೂರ್ತಿ,2017-03-15T11:14:38Z,13-03-2017,01/01/2003,ನಾಣ್ಯಗಳು ಎಲ್ಲರಿಗೂ ಬೇಕಾದ ಹಾಗೂ ಪ್ರಿಯವಾದ ವಸ್ತುಗಳು.,370,Kannada,ಆಡಳಿತ ಅಧಿಕಾರಿಗಳು ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಆಕರ ಗ್ರಂಥಮಾಲೆ,ಕರ್ನಾಟಕ ನಾಣ್ಯ ಪರಂಪರೆ,ಎ.ವಿ.ನರಸಿಂಹಮೂರ್ತಿ ಆಡಳಿತ ಅಧಿಕಾರಿಗಳು ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,Karnataka Nanya Parampare
http://dli.ernet.in/kanaja/handle/2015/554359,ಕಾಪಾಲಿಕರು ಮತ್ತು ಕಾಳಾಮುಖರು,ವಿರೂಪಾಕ್ಷ ಕುಲಕರ್ಣಿ,2017-03-15T11:14:39Z,13-03-2017,01/01/2005,ಬ್ರಹ್ಮ ಸೂತ್ರii.2.37ಕ್ಕೆ ಸಂಸ್ಕೃತದಲ್ಲಿ ಭಾಷ್ಯ ಬರೆದವರು ಶಿವಭಕ್ತಿ ಹಾಗೂ ಆಧ್ಯಾತ್ಮಿಕ ದ್ವೈತವಾದಗಳನ್ನು ಪ್ರತಿಪಾದಿಸುವ ಧಾರ್ಮಿಕ ಪಂಥಗಳ ಸಿದ್ಧಾಂತ ಹಾಗೂ ಆಚರಣೆಗಳನ್ನು ಟೀಕಿಸುತ್ತಾರೆ.,350,Kannada,ಆಡಳಿತ ಅಧಿಕಾರಿಗಳು ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ವಿಚಾರ ಸಾಹಿತ್ಯ,ಕಾಪಾಲಿಕರು ಮತ್ತು ಕಾಳಾಮುಖರು,ವಿರೂಪಾಕ್ಷ ಕುಲಕರ್ಣಿ ಆಡಳಿತ ಅಧಿಕಾರಿಗಳು ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,Kapalikaru Mattu Kalamukharu
http://dli.ernet.in/kanaja/handle/2015/554360,ಗ್ರಾಮ ಸಂಸ್ಕೃತಿ ಮಾಲೆ-೩ ಗ್ರಾಮೀಣ ಬೇಟೆಗಳು,"ಡಾ.ದೇವೇಂದ್ರಕುಮಾರ ಹಕಾರಿ, ಡಾ.ಕೆ.ಆರ್ .ಸಂಧ್ಯಾರೆಡ್ಡಿ",2017-03-15T11:14:39Z,13-03-2017,05/10/2000,"ಪ್ರಾಚೀನ ಕಾಲದಿಂದಲೂ ಮಾನವ ಆಹಾರಕ್ಕಾಗಿ ಬೇಟೆಯಾಡುವುದನ್ನು ಪ್ರಾರಂಭಿಸಿ ನಂತರ ಆತ್ಮರಕ್ಷಣೆ, ಮೋಜು, ಸಂಪ್ರದಾಯ, ಜೂಜು ಇತ್ಯಾದಿಗಳ",171,Kannada,ಆಡಳಿತ ಅಧಿಕಾರಿಗಳು ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಸಂಸ್ಕೃತಿ ಮತ್ತು ಪರಂಪರೆ,ಗ್ರಾಮ ಸಂಸ್ಕೃತಿ ಮಾಲೆ-೩ ಗ್ರಾಮೀಣ ಬೇಟೆಗಳು,"ಡಾ.ದೇವೇಂದ್ರಕುಮಾರ ಹಕಾರಿ, ಡಾ.ಕೆ.ಆರ್ .ಸಂಧ್ಯಾರೆಡ್ಡಿ ಆಡಳಿತ ಅಧಿಕಾರಿಗಳು ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ",Grama Samskruthi Male-3 Grameena Betegalu
http://dli.ernet.in/kanaja/handle/2015/554069,ಏಳು ಸುತ್ತಿನ ಕೋಟೆ,ರಾಮಚಂದ್ರಶರ್ಮ,2017-02-16T11:23:24Z,27-01-2017,24/01/2011,,66,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ಕಾವ್ಯ ಸಂಕಲನ,ಏಳು ಸುತ್ತಿನ ಕೋಟೆ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Elu Suttina kote
http://dli.ernet.in/kanaja/handle/2015/554071,ಕನಕ ಸಾಹಿತ್ಯ ದರ್ಶನ ಸಂಪುಟ-೨ ಕನಕದಾಸರ ಕಾವ್ಯ ಭಾಗ-೧,ಡಾ.ಸಾ.ಶಿ.ಮರುಳಯ್ಯ,2017-02-16T11:23:31Z,27-01-2017,28/01/1991,,234,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ಕಾವ್ಯ ಸಂಕಲನ,ಕನಕ ಸಾಹಿತ್ಯ ದರ್ಶನ ಸಂಪುಟ-೨ ಕನಕದಾಸರ ಕಾವ್ಯ ಭಾಗ-೧,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Kanaka Sahitya Darshana Samputa-೨ Kanakadasara Kavya Bhaga-೧
http://dli.ernet.in/kanaja/handle/2015/554074,ನನ್ನ ನಲ್ಲ,ಮಧುರ ಚೆನ್ನ ಹಲಸಂಗಿ,2017-02-16T11:23:40Z,27-01-2017,24/01/2011,,161,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ಕಾವ್ಯ ಸಂಕಲನ,ನನ್ನ ನಲ್ಲ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Nanna Nalla
http://dli.ernet.in/kanaja/handle/2015/554075,ಚಾಮರಸ ವಿರಚಿತ ಪ್ರಭುಲಿಂಗಲೀಲೆ,ಡಾ.ಬಿ.ವ್ಹಿ.ಮಲ್ಲಾಪುರ,2017-02-16T11:23:40Z,27-01-2017,24/01/2011,,425,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ಕಾವ್ಯ,ಪ್ರಭುಲಿಂಗಲೀಲೆ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Chamarasa Virachitha Prabhulingaleele
http://dli.ernet.in/kanaja/handle/2015/554084,ಸಮುದ್ರ ಗೀತಗಳು,ವಿನಾಯಕ,2017-02-16T11:24:03Z,01-02-2017,24/01/2011,,64,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ಕಾವ್ಯ ಸಂಕಲನ,ಸಮುದ್ರ ಗೀತಗಳು,ವಿನಾಯಕ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ ಕರ್ನಾಟಕ ಸರ್ಕಾರ,Samudra Geethagalu
http://dli.ernet.in/kanaja/handle/2015/554094,ಶ್ರೀವತ್ಸ ನಿಘಂಟು,ಡಾ.ಟಿ.ವಿ.ವೆಂಕಟಾಚಲ ಶಾಸ್ತ್ರೀ,2017-02-16T11:35:01Z,14-02-2017,04/08/2009,,207,ಕನ್ನಡ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,ನಿಘಂಟು,ಶ್ರೀವತ್ಸ ನಿಘಂಟು,ಡಾ.ಟಿ.ವಿ.ವೆಂಕಟಾಚಲ ಶಾಸ್ತ್ರೀ ಕನ್ನಡ ಪುಸ್ತಕ ಪ್ರಾಧಿಕಾರ,Shreevasta Nighantu
http://dli.ernet.in/kanaja/handle/2015/554142,ಗಣೆ_ಪದಗಳು,ಡಾ.ಮೀರಾಸಾಬಿಹಳ್ಳಿ ಶಿವಣ್ಣ,2017-02-22T09:14:55Z,22-02-2017,04/02/2014,,436,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಗಣೆ ಪದಗಳು,ಗಣೆ_ಪದಗಳು,ಡಾ.ಮೀರಾಸಾಬಿಹಳ್ಳಿ ಶಿವಣ್ಣ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Gane_Padagalu
http://dli.ernet.in/kanaja/handle/2015/554143,ಗಾಮೊಕ್ಕಲ_ಮಹಾಭಾರತ,ಡಾ.ಎನ್ .ಆರ್ .ನಾಯಕ,2017-02-22T09:14:55Z,22-02-2017,04/02/2014,,492,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಪದ್ಯ ಸಾಹಿತ್ಯ ಪ್ರಕಾರ,ಗಾಮೊಕ್ಕಲ_ಮಹಾಭಾರತ,ಡಾ.ಎನ್ .ಆರ್ .ನಾಯಕ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Gamokkala_Mahabharatha
http://dli.ernet.in/kanaja/handle/2015/554144,ಬೀ _ಬೀ_ಇಂಗಳಗಿ_ಹಸನ_ಸಾಹೇಬನ_ಗೀಗೀ_ಪದಗಳು_ಸಂಪುಟ-೧,ಡಾ.ಎಂ.ಜಿ.ಬಿರಾದಾರ ಹಾಗೂ ಡಾ.ಬಿ.ಎಸ್ .ಕೋಟ್ಯಾಳ,2017-02-22T09:14:55Z,22-02-2017,04/02/2014,,317,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಗೀಗೀ ಪದಗಳು,ಬೀ _ಬೀ_ಇಂಗಳಗಿ_ಹಸನ_ಸಾಹೇಬನ_ಗೀಗೀ_ಪದಗಳು_ಸಂಪುಟ-೧,ಡಾ.ಎಂ.ಜಿ.ಬಿರಾದಾರ ಹಾಗೂ ಡಾ.ಬಿ.ಎಸ್ .ಕೋಟ್ಯಾಳ ನರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Be_Be_Ingalagi_Hasana_Sahebana_Gee_Gee_Padagalu_Chapter-1
http://dli.ernet.in/kanaja/handle/2015/554145,ಬೀ _ಬೀ_ಇಂಗಳಗಿ_ಪರಿಸರದ_ಗೀಗೀ_ಪದಗಳು_ಸಂಪುಟ-೨,ಡಾ.ಎಂ.ಜಿ.ಬಿರಾದಾರ ಹಾಗೂ ಡಾ.ಬಿ.ಎಸ್ .ಕೋಟ್ಯಾಳ,2017-02-22T09:14:55Z,22-02-2017,04/02/2014,,413,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಗೀಗೀ ಪದಗಳು,ಬೀ _ಬೀ_ಇಂಗಳಗಿ_ಪರಿಸರದ_ಗೀಗೀ_ಪದಗಳು_ಸಂಪುಟ-೨,ಡಾ.ಎಂ.ಜಿ.ಬಿರಾದಾರ ಹಾಗೂ ಡಾ.ಬಿ.ಎಸ್ .ಕೋಟ್ಯಾಳ ನರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Be_Be_Ingalagi_Parisarada_Gee_Gee_Padagalu_Chapter-2
http://dli.ernet.in/kanaja/handle/2015/554146,ಜನಪದ_ಚಾರಿತ್ರಿಕ_ಕಥನಗೀತೆಗಳು,ಡಾ.ಬಿ.ಎಸ್ .ತಲ್ವಾಡಿ,2017-02-22T09:14:56Z,22-02-2017,04/02/2014,,540,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕಥನಗೀತೆಗಳು,ಜನಪದ_ಚಾರಿತ್ರಿಕ_ಕಥನಗೀತೆಗಳು,ಡಾ.ಬಿ.ಎಸ್ .ತಲ್ವಾಡಿ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Janapada_Charitrika_Kathanageetegalu
http://dli.ernet.in/kanaja/handle/2015/554147,ಜೈನ_ಜನಪದ_ಗೀತೆಗಳು,ಡಾ.ಎಸ್ .ಪಿ.ಪದ್ಮಪ್ರಸಾದ್ ,2017-02-22T09:14:56Z,22-02-2017,04/02/2014,,333,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಜನಪದ ಗೀತೆಗಳು,ಜೈನ_ಜನಪದ_ಗೀತೆಗಳು,ಡಾ.ಎಸ್ .ಪಿ.ಪದ್ಮಪ್ರಸಾದ್  ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Jaina_Janapada_Geetegalu
http://dli.ernet.in/kanaja/handle/2015/554148,ದಕ್ಷಿಣ_ಕರ್ನಾಟಕದ_ಮದುವೆ_ಹಾಡುಗಳು,ಡಾ.ಸುಶೀಲಾ ನೆಲ್ಲಿಸರ,2017-02-22T09:14:56Z,22-02-2017,04/02/2014,,637,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಮದುವೆ ಹಾಡುಗಳು,ದಕ್ಷಿಣ_ಕರ್ನಾಟಕದ_ಮದುವೆ_ಹಾಡುಗಳು,ಡಾ.ಸುಶೀಲಾ ನೆಲ್ಲಿಸರ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Dakshina_Karnatakada_Maduve_Hadugalu
http://dli.ernet.in/kanaja/handle/2015/554149,ದೇವರಗುಡ್ಡರ_ಕಾವ್ಯಗಳು,ಡಾ.ಪಿ.ಕೆ.ರಾಜಶೇಖರ,2017-02-22T09:14:56Z,22-02-2017,04/02/2014,,501,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕಂಸಾಳೆ ಪದಗಳು,ದೇವರಗುಡ್ಡರ_ಕಾವ್ಯಗಳು,ಡಾ.ಪಿ.ಕೆ.ರಾಜಶೇಖರ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Deevaraguddara_Kavyagalu
http://dli.ernet.in/kanaja/handle/2015/554151,ಮೂಡಲಪಾಯ_ಯಕ್ಷಗಾನ_ಭಾಗ-೩,ಡಾ.ಚಕ್ಕೆರೆ ಶಿವಶಂಕರ್ ,2017-02-22T09:14:57Z,22-02-2017,04/02/2014,,330,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ರಂಗಭೂಮಿ ಸಾಹಿತ್ಯ ಪ್ರಕಾರ,ಮೂಡಲಪಾಯ_ಯಕ್ಷಗಾನ_ಭಾಗ-೩,ಡಾ.ಚಕ್ಕೆರೆ ಶಿವಶಂಕರ್  ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Moodalapaya_Yakshagana_Part-3
http://dli.ernet.in/kanaja/handle/2015/554152,ಉತ್ತರ_ಕರ್ನಾಟಕದ_ಕನ್ನಡ_ಜನಪದ_ಒಡಪುಗಳು,ಡಾ.ಶಾಂತಾ ಇಮ್ರಾಪೂರ,2017-02-22T09:14:57Z,22-02-2017,04/02/2014,,477,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಜನಪದ ಒಡಪುಗಳು,ಉತ್ತರ_ಕರ್ನಾಟಕದ_ಕನ್ನಡ_ಜನಪದ_ಒಡಪುಗಳು,ಡಾ.ಶಾಂತಾ ಇಮ್ರಾಪೂರ ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Uttara_Karnatakada_Kannada_Janapada_Odapugalu
http://dli.ernet.in/kanaja/handle/2015/554153,ಕನ್ನಡಂಗಳ_ಒಗಟುಗಳು,ಪ್ರೊ.ಬೋಳಾರ ಶಿವರಾಮ ಶೆಟ್ಟಿ,2017-02-22T09:14:57Z,22-02-2017,04/02/2014,,661,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಒಗಟುಗಳು,ಕನ್ನಡಂಗಳ_ಒಗಟುಗಳು,ಪ್ರೊ.ಬೋಳಾರ ಶಿವರಾಮ ಶೆಟ್ಟಿ ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Kannadangala_Ogatugalu
http://dli.ernet.in/kanaja/handle/2015/554156,ಕರಾವಳಿ_ಬೇಸಾಯದ_ಹಾಡುಗಳು,ಶ್ರೀಮತಿ ಸಾಯಿಗೀತಾ,2017-02-22T09:14:58Z,22-02-2017,04/02/2014,,652,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಬೇಸಾಯದ ಹಾಡುಗಳು,ಕರಾವಳಿ_ಬೇಸಾಯದ_ಹಾಡುಗಳು,ಶ್ರೀಮತಿ ಸಾಯಿಗೀತಾ ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Karavali_Besayada_Hadugalu
http://dli.ernet.in/kanaja/handle/2015/554158,ಕೃಷ್ಣಾ_ತೀರದ_ಗೀಗೀ_ಪದಗಳು,ಡಾ.ಎಂ.ಜಿ.ಬಿರಾದಾರ ಹಾಗೂ ಡಾ.ಬಿ.ಎಸ್ .ಕೋಟ್ಯಾಳ,2017-02-22T09:14:58Z,22-02-2017,04/02/2014,,367,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಗೀಗೀ ಪದಗಳು,ಕೃಷ್ಣಾ_ತೀರದ_ಗೀಗೀ_ಪದಗಳು,ಡಾ.ಎಂ.ಜಿ.ಬಿರಾದಾರ ಹಾಗೂ ಡಾ.ಬಿ.ಎಸ್ .ಕೋಟ್ಯಾಳ ನರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Krishna_Teerada_Gee_Gee_Padagalu
http://dli.ernet.in/kanaja/handle/2015/554159,ಕ್ರೈಸ್ತ_ಜನಪದ_ಗೀತೆಗಳು,ಡಾ.ಬಿ.ಎಸ್ .ತಲ್ವಾಡಿ,2017-02-22T09:14:59Z,22-02-2017,04/02/2014,,349,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಜನಪದ ಗೀತೆಗಳು,ಕ್ರೈಸ್ತ_ಜನಪದ_ಗೀತೆಗಳು,ಡಾ.ಬಿ.ಎಸ್ .ತಲ್ವಾಡಿ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Kraista_Janapada_Geetegalu
http://dli.ernet.in/kanaja/handle/2015/554165,ಶತಕ_ಸಂಪುಟ,ಡಾ.ವೀರಣ್ಣ ರಾಜೂರ,2017-02-23T12:24:40Z,23-02-2017,24/01/2011,,89,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ಕಾವ್ಯ ಸಂಕಲನ,ಶತಕ_ಸಂಪುಟ,ಡಾ.ವೀರಣ್ಣ ರಾಜೂರ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Shataka_Samputa
http://dli.ernet.in/kanaja/handle/2015/554166,ಶತಮಾನದ_ಗಾನ,ಕೈಯ್ಯಾರ ಕಿಞ್ಞಣ್ಣ ರೈ,2017-02-23T12:24:40Z,23-02-2017,24/01/2011,,164,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ಕಾವ್ಯ ಸಂಕಲನ,ಶತಮಾನದ_ಗಾನ,ಕೈಯ್ಯಾರ ಕಿಞ್ಞಣ್ಣ ರೈ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Shathamanada_Gana
http://dli.ernet.in/kanaja/handle/2015/554168,ಹೆಜ್ಜೆಗುರುತು,ಡಾ.ದೊಡ್ಡರಂಗೇಗೌಡ,2017-02-23T12:24:40Z,23-02-2017,24/01/2011,,353,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ಆಯ್ದ ಕಾವ್ಯ ಸಂಕಲನ,ಹೆಜ್ಜೆಗುರುತು,ಡಾ.ದೊಡ್ಡರಂಗೇಗೌಡ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Hejjeguruthu
http://dli.ernet.in/kanaja/handle/2015/554196,ಶಬರಿ,ಬರಗೂರು ರಾಮಚಂದ್ರಪ್ಪ,2017-02-27T07:03:29Z,25-02-2017,24/01/2011,,263,ಕನ್ನಡ,ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,ಕರ್ನಾಟಕ ಸರ್ಕಾರ,ಕಾದಂಬರಿ,ಶಬರಿ,ಬರಗೂರು ರಾಮಚಂದ್ರಪ್ಪ ನಿರ್ದೇಶಕರು ಕನ್ನಡ ಮತ್ತು ಸಂಸ್ಕೃತಿ ಇಲಾಖೆ,Shabari
